gender,height,weight,bmi_category,bmi,age,meals_per_day,exercise_level,bmr,carbs,proteins,fats,calories,fdc_id,food,fiber,protein,fat
1.0,171.0,147.0,Extreme Obesity,50.27187852672618,25,2,0,1338.75,200.812,80.325,53.55,1606.498,335781,"Beans, Dry, Cranberry, 750 (0% moisture)",4.2,25.2,1.24
1.0,159.0,124.0,Extreme Obesity,49.04869269411811,26,3,1,1817.5,312.383,124.953,83.302,2499.062,335647,"Beans, Dry, Pinto, 451 (0% moisture)",4.1,24.0,1.12
0.0,169.0,54.0,Normal,18.90690101887189,22,3,0,1084.0,162.6,65.04,43.36,1300.8,1750353,"Spinach, mature",1.588,2.90625,0.6044
0.0,167.0,85.0,Obesity,30.477966223242134,25,2,0,1445.25,216.788,86.715,57.81,1734.302,335614,"Beans, Dry, Pinto, 729 (0% moisture)",3.9,23.5,1.02
1.0,180.0,149.0,Extreme Obesity,45.98765432098765,20,3,0,1480.25,222.038,88.815,59.21,1776.302,2515584,"pistachio nuts, raw",7.61,0.0,0.0
1.0,163.0,123.0,Extreme Obesity,46.29455380330461,23,3,3,1922.5,414.539,165.816,110.544,3316.316,335526,"Beans, Dry, Pinto, 814 (0% moisture)",4.4,26.6,1.16
1.0,140.0,79.0,Extreme Obesity,40.3061224489796,32,3,0,1157.75,173.662,69.465,46.31,1389.298,335518,"Beans, Dry, Pinto, 825 (0% moisture)",4.1,24.0,1.03
1.0,197.0,125.0,Obesity,32.20902368007421,21,3,3,1581.25,340.957,136.383,90.922,2727.658,335424,"Beans, Dry, Brown, 679 (0% moisture)",4.1,26.1,1.12
1.0,194.0,106.0,Overweight,28.16452332872781,25,3,0,1371.25,205.688,82.275,54.85,1645.502,334298,"Proximates, Sweet And Sour Pork, Chinese restaurant (CA1,VA) - NFY0903J7",0.0,0.0,17.0
0.0,140.0,146.0,Extreme Obesity,74.48979591836736,25,3,0,1462.5,219.375,87.75,58.5,1755.0,335886,"Beans, Dry, Black, 395 (0% moisture)",4.1,22.2,1.72
1.0,195.0,98.0,Overweight,25.77251808021039,23,4,1,1672.5,287.461,114.984,76.656,2299.684,335399,"Beans, Dry, Navy, 237 (0% moisture)",4.4,23.8,1.75
0.0,168.0,115.0,Overweight,40.74546485260772,23,2,0,1394.0,209.1,83.64,55.76,1672.8,330906,"Fat, Chicken, skin, raw, from drumsticks and thighs, non-enhanced (National) - 14B-01-01-TotalFat",0.0,0.0,44.2
0.0,196.0,50.0,Extremely Weak,13.015410245730946,23,2,1,1662.5,285.742,114.297,76.198,2285.938,335597,"Beans, Dry, Pinto, 371 (0% moisture)",4.0,25.9,1.29
1.0,140.0,52.0,Overweight,26.530612244897963,23,3,0,1511.25,226.688,90.675,60.45,1813.502,335552,"Beans, Dry, Pinto, 736 (0% moisture)",4.0,23.2,1.04
0.0,150.0,60.0,Overweight,26.666666666666668,22,3,0,1607.5,241.125,96.45,64.3,1929.0,330618,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (CO1,CT1,IN1) ",0.0,18.8,0.0
0.0,168.0,140.0,Extreme Obesity,49.60317460317461,25,3,0,1402.5,210.375,84.15,56.1,1683.0,326107,"Proximates, Cheese, swiss, slices (FL, MO) - 18c-17-05-Prox",0.0,0.0,32.0
0.0,155.0,111.0,Extreme Obesity,46.20187304890738,25,3,0,1331.25,199.688,79.875,53.25,1597.502,335374,"Beans, Dry, Navy, 548 (0% moisture)",4.4,24.0,1.43
0.0,179.0,103.0,Obesity,32.14631253706189,23,4,0,1474.0,221.1,88.44,58.96,1768.8,330789,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (CA1)",0.0,0.0,9.59
0.0,182.0,84.0,Overweight,25.35925612848689,18,2,0,1695.0,254.25,101.7,67.8,2034.0,330701,"Total Fat, Ground turkey, 93% lean, 7% fat, patties, broiled (AL1,CA1,MI1)",0.0,0.0,11.5
1.0,168.0,160.0,Extreme Obesity,56.689342403628125,21,3,0,1391.25,208.688,83.475,55.65,1669.502,790747,"BANANAS, OVERRIPE, MEDIUM SIZE",1.1,0.0,0.0
0.0,187.0,102.0,Overweight,29.168692270296543,18,3,0,1515.0,227.25,90.9,60.6,1818.0,335749,"Beans, Dry, Small Red, 755 (0% moisture)",4.0,22.0,1.18
1.0,181.0,105.0,Obesity,32.05030371478282,22,3,2,1536.25,297.648,119.059,79.373,2381.185,335613,"Beans, Dry, Pinto, 484 (0% moisture)",4.0,24.0,0.98
1.0,199.0,99.0,Normal,24.999368702810536,25,3,0,2040.0,306.0,122.4,81.6,2448.0,335250,"Beans, Dry, Pink, 11F-8197 (0% moisture)",4.3,24.4,1.15
0.0,184.0,76.0,Normal,22.448015122873343,24,2,0,1750.0,262.5,105.0,70.0,2100.0,335972,"Beans, Dry, Great Northern, 579 (0% moisture)",4.6,30.5,1.21
1.0,192.0,101.0,Overweight,27.39800347222222,22,2,0,1479.0,221.85,88.74,59.16,1774.8,335638,"Beans, Dry, Pinto, 692 (0% moisture)",3.9,20.7,1.55
0.0,182.0,143.0,Extreme Obesity,43.17111459968603,22,3,0,1445.0,216.75,86.7,57.8,1734.0,329375,"Whole eggs, dried",0.0,0.0,39.1
0.0,172.0,111.0,Obesity,37.52028123309898,32,3,4,1646.25,390.984,156.394,104.262,3127.87,335408,"Beans, Dry, Navy, 565 (0% moisture)",4.4,23.9,1.52
1.0,181.0,78.0,Normal,23.80879704526724,22,2,4,1677.5,398.406,159.362,106.242,3187.25,335754,"Beans, Dry, Small Red, 374 (0% moisture)",3.8,22.0,1.18
1.0,176.0,109.0,Obesity,35.18853305785124,30,3,0,1853.75,278.062,111.225,74.15,2224.498,330837,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (CT1) ",0.0,17.4,0.0
0.0,156.0,106.0,Extreme Obesity,43.5568704799474,20,4,0,1570.25,235.538,94.215,62.81,1884.302,2346398,"Pineapple, raw",0.9346,0.4609375,0.2113
0.0,151.0,67.0,Overweight,29.384676110696898,59,2,0,1170.25,175.538,70.215,46.81,1404.302,319915,Hummus - NFY12140Q,5.7,0.0,0.0
0.0,188.0,80.0,Normal,22.634676324128566,17,3,0,1645.0,246.75,98.7,65.8,1974.0,330588,"Total Fat, Ground turkey, 93% lean, 7% fat, pan-broiled crumbles (NC1)",0.0,0.0,13.1
1.0,187.0,136.0,Obesity,38.891589693728726,26,3,0,1485.25,222.788,89.115,59.41,1782.302,2645993,"peas, green, sweet, canned, sodium added, sugar added",0.0,0.0,1.31
1.0,174.0,138.0,Extreme Obesity,45.58065794688862,44,3,0,1450.25,217.538,87.015,58.01,1740.302,335707,"Beans, Dry, Small Red, 11F-8115 (0% moisture)",4.5,24.3,1.13
1.0,167.0,151.0,Extreme Obesity,54.14321058481839,40,3,1,1389.0,238.734,95.494,63.662,1909.87,332533,"Pears, Bosc, Region 3, n/a, Yes, Proximates - NFY0000CK",0.0,0.0,0.2
0.0,196.0,131.0,Obesity,34.10037484381508,19,3,0,1622.5,243.375,97.35,64.9,1947.0,335877,"Beans, Dry, Black, 552 (0% moisture)",4.4,25.5,1.68
1.0,197.0,149.0,Obesity,38.39315622664846,28,2,0,1105.25,165.788,66.315,44.21,1326.302,2747662,"Peppers, poblano, seeded, raw",2.07,1.425625,0.1906
0.0,185.0,119.0,Obesity,34.76990504017531,24,3,0,2073.75,311.062,124.425,82.95,2488.498,335779,"Beans, Dry, Cranberry, 11F-8131 (0% moisture)",4.6,25.5,1.03
0.0,170.0,102.0,Obesity,35.294117647058826,27,3,0,1225.25,183.788,73.515,49.01,1470.302,335269,"Beans, Dry, Pink, 817 (0% moisture)",4.2,25.4,1.23
0.0,181.0,94.0,Overweight,28.692652849424626,22,3,3,1519.0,327.534,131.014,87.342,2620.27,335000,"Proximates, Beef, T-Bone Steak, lean only, cooked, animal 30, upperchoice",0.0,27.0,15.0
0.0,166.0,126.0,Extreme Obesity,45.7250689505008,24,4,0,1227.75,184.162,73.665,49.11,1473.298,335825,"Beans, Dry, Black, 583 (0% moisture)",4.2,24.7,1.44
1.0,188.0,100.0,Overweight,28.293345405160707,21,3,0,1202.75,180.412,72.165,48.11,1443.298,335813,"Beans, Dry, Black, 11F-8140 (0% moisture)",4.8,26.3,1.14
0.0,162.0,74.0,Overweight,28.19692120103642,20,2,4,1941.25,461.047,184.419,122.946,3688.378,335851,"Beans, Dry, Black, 569 (0% moisture)",4.0,24.5,1.38
1.0,177.0,117.0,Obesity,37.34559034760126,23,2,0,1611.25,241.688,96.675,64.45,1933.502,335557,"Beans, Dry, Pinto, 373 (0% moisture)",4.3,25.9,1.43
1.0,162.0,97.0,Obesity,36.96082914189909,22,2,0,1310.25,196.538,78.615,52.41,1572.302,2648326,"yogurt, plain, nonfat",0.0,0.0,0.0
1.0,180.0,73.0,Normal,22.530864197530864,24,3,0,2096.25,314.438,125.775,83.85,2515.502,332396,"Lunchmeat, ham - NFY1210R2",0.0,0.0,3.61
0.0,192.0,108.0,Overweight,29.296875,24,3,0,1393.75,209.062,83.625,55.75,1672.498,324835,"TDF, Peanut butter, creamy, store brand/other brand, KROGER (IN,MI) - NFY120CCC",4.8,0.0,0.0
1.0,165.0,80.0,Overweight,29.384756657483933,34,2,0,1279.0,191.85,76.74,51.16,1534.8,324018,"Proximates, Salsa, PACE CHUNKY, MEDIUM (FL,MO) - NFY090KYM",0.0,0.0,0.2
0.0,167.0,135.0,Extreme Obesity,48.40618164867869,23,3,0,2071.25,310.688,124.275,82.85,2485.502,327109,"Cantaloupe, raw, Region 4, n/a, Yes - Proximates,  NF0009I5, NF0009IS",0.0,0.0,0.23
0.0,161.0,134.0,Extreme Obesity,51.69553643763743,22,3,0,1807.5,271.125,108.45,72.3,2169.0,331926,"Proximates, Chicken breasts, boneless, skinless, non-enhanced, braised (MI,OK) - 17A-02-06-Prox",0.0,0.0,2.17
1.0,158.0,95.0,Obesity,38.05479891043102,21,2,0,1184.0,177.6,71.04,47.36,1420.8,325868,"Proximates, White bread, SARA LEE SOFT AND SMOOTH CLASSIC WHOLE (AL1,CA1) - NFY0907PY",0.0,0.0,3.6
1.0,141.0,85.0,Extreme Obesity,42.75438861224285,36,3,0,1975.0,296.25,118.5,79.0,2370.0,2685573,"Cauliflower, raw",1.948,1.640625,0.2375
1.0,154.0,100.0,Extreme Obesity,42.165626581211,22,2,0,1708.75,256.312,102.525,68.35,2050.498,324795,"TDF, Peanut butter, creamy, JIF (MI,OK) - NFY120CAR",4.7,0.0,0.0
1.0,165.0,105.0,Obesity,38.56749311294767,33,2,0,1140.25,171.038,68.415,45.61,1368.302,336049,"Beans, Dry, Great Northern, 438 (0% moisture)",4.2,24.5,1.4
0.0,142.0,137.0,Extreme Obesity,67.9428684784765,23,2,0,1732.5,259.875,103.95,69.3,2079.0,2512375,"Flour, rye",13.68,8.3952,1.908
1.0,141.0,94.0,Extreme Obesity,47.281323877068566,21,3,0,1462.5,219.375,87.75,58.5,1755.0,330344,"Proximates, Yogurt, Greek, strawberry, non-fat, FAGE TOTAL (CA2,CO) - NFY120OS1",0.0,8.09,0.07
1.0,145.0,108.0,Extreme Obesity,51.36741973840666,34,3,0,1333.75,200.062,80.025,53.35,1600.498,335262,"Beans, Dry, Pink, 11F-8018 (0% moisture)",4.4,24.8,1.42
1.0,157.0,74.0,Obesity,30.021501886486263,23,3,0,1254.0,188.1,75.24,50.16,1504.8,324714,"Proximates, Peanut butter, creamy, SKIPPY (AL,CA1) - NFY120C6T",0.0,0.0,50.8
0.0,177.0,117.0,Obesity,37.34559034760126,27,3,0,1991.25,298.688,119.475,79.65,2389.502,335912,"Beans, Dry, Black (0% moisture)",4.2,24.4,1.45
0.0,166.0,144.0,Extreme Obesity,52.2572216577152,51,4,0,1550.0,232.5,93.0,62.0,1860.0,330674,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (NY1)",0.0,0.0,8.65
1.0,193.0,151.0,Extreme Obesity,40.538001020161616,23,4,0,1622.5,243.375,97.35,64.9,1947.0,746995,"Cheese, American",0.0,0.0,32.0
1.0,184.0,57.0,Weak,16.836011342155007,23,3,0,2051.25,307.688,123.075,82.05,2461.502,2758977,"Grapefruit, raw",0.6525,0.0,0.0
1.0,179.0,93.0,Overweight,29.025311319871417,33,2,0,1310.25,196.538,78.615,52.41,1572.302,335487,"Beans, Dry, Pinto, 11F-8054 (0% moisture)",4.5,24.2,1.25
0.0,156.0,89.0,Obesity,36.571334648257725,23,2,0,1628.75,244.312,97.725,65.15,1954.498,790146,"Flour, bread, white, enriched, unbleached",0.0,14.3,1.65
1.0,182.0,104.0,Obesity,31.397174254317108,24,2,1,1937.5,333.008,133.203,88.802,2664.062,335652,"Beans, Dry, Pinto, 659 (0% moisture)",3.9,22.1,1.24
1.0,145.0,160.0,Extreme Obesity,76.09988109393579,27,3,0,1174.0,176.1,70.44,46.96,1408.8,324294,"TDF, Onion rings, frozen, ORE-IDA (FL,MO) - NFY1207BC",1.8,0.0,0.0
0.0,150.0,87.0,Obesity,38.66666666666666,23,3,0,1361.25,204.188,81.675,54.45,1633.502,335852,"Beans, Dry, Black, 249 (0% moisture)",4.0,24.8,1.62
1.0,145.0,99.0,Extreme Obesity,47.08680142687277,21,3,2,1415.25,274.205,109.682,73.121,2193.637,335962,"Beans, Dry, Great Northern, 11F-8171 (0% moisture)",4.4,24.1,1.12
0.0,196.0,122.0,Obesity,31.75760099958351,45,3,0,1323.75,198.562,79.425,52.95,1588.498,328356,"Proximates, Cheese, cheddar, natural shredded sharp, store brand, SHOP RITE (IA,IN,NJ) - NFY120WUA",0.0,0.0,33.9
1.0,191.0,96.0,Overweight,26.315068117650284,33,3,0,1620.0,243.0,97.2,64.8,1944.0,747452,Ketchup,0.0,0.0,0.1
0.0,148.0,67.0,Obesity,30.58802045288532,15,2,3,1464.0,315.675,126.27,84.18,2525.4,335781,"Beans, Dry, Cranberry, 750 (0% moisture)",4.2,25.2,1.24
0.0,150.0,84.0,Obesity,37.333333333333336,27,3,0,1510.25,226.538,90.615,60.41,1812.302,2712252,"Khorasan, grain, wheat berry, dry, raw",10.66,0.0,0.0
1.0,148.0,155.0,Extreme Obesity,70.76333089846604,23,2,2,1802.5,349.234,139.694,93.129,2793.873,330572,"Protein, ash,& moisture, Ground turkey, 93% lean, 7% fat, raw (NC1) ",0.0,18.5,0.0
0.0,153.0,146.0,Extreme Obesity,62.36917424922039,24,2,0,1303.75,195.562,78.225,52.15,1564.498,335920,"Beans, Dry, Small White, 527 (0% moisture)",4.2,22.3,1.19
0.0,196.0,159.0,Extreme Obesity,41.38900458142441,31,2,0,1815.25,272.287,108.915,72.61,2178.298,748971,"Bacon, cooked",0.0,0.0,36.0
0.0,185.0,52.0,Extremely Weak,15.193571950328703,23,2,0,1971.25,295.688,118.275,78.85,2365.502,2514304,"amaranth, flour",0.0,0.0,3.17
0.0,171.0,131.0,Extreme Obesity,44.80010943538184,24,3,2,1647.5,319.203,127.681,85.121,2553.625,335556,"Beans, Dry, Pinto, 715 (0% moisture)",3.8,21.0,1.42
0.0,143.0,118.0,Extreme Obesity,57.70453322900876,54,4,0,1430.25,214.538,85.815,57.21,1716.302,335752,"Beans, Dry, Small Red, 508 (0% moisture)",4.0,23.3,1.08
0.0,142.0,86.0,Extreme Obesity,42.65026780400714,24,3,0,1897.5,284.625,113.85,75.9,2277.0,325555,"ITALIAN PORK SAUSAGE, KROGER, COOKED",0.0,0.0,24.3
0.0,141.0,126.0,Extreme Obesity,63.37709370755999,28,2,1,1169.0,200.922,80.369,53.579,1607.375,335905,"Beans, Dry, Black, 596 (0% moisture)",3.9,24.9,1.23
1.0,159.0,109.0,Extreme Obesity,43.11538309402317,38,3,0,2045.0,306.75,122.7,81.8,2454.0,2512375,"Flour, rye",13.68,8.3952,1.908
0.0,173.0,82.0,Normal,27.39817568244846,25,2,1,1230.25,211.449,84.58,56.386,1691.59,2713665,"Asparagus, green, whole spear, raw",0.0,0.0,0.3
1.0,183.0,138.0,Extreme Obesity,41.207560691570364,58,2,0,1300.25,195.038,78.015,52.01,1560.302,330481,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (National)",0.0,0.0,8.55
0.0,152.0,90.0,Obesity,38.95429362880886,21,3,4,1255.25,298.122,119.249,79.499,2384.975,334712,"TDF, Pupusas, Bean, flat stuffed corn biscuit (MD,NM) - NFY0901WQ",5.4,0.0,0.0
1.0,178.0,140.0,Extreme Obesity,44.18634010857215,23,3,0,1692.5,253.875,101.55,67.7,2031.0,332749,"Olives, Green Manzanilla, Store Brand, Great Value - KY, CA1",0.0,0.0,11.1
1.0,188.0,54.0,Extremely Weak,15.278406518786785,35,3,0,2011.25,301.688,120.675,80.45,2413.502,1753820,"MUSHROOMS, LIONS MANE",0.0,0.0,0.35
0.0,155.0,144.0,Extreme Obesity,59.93756503642039,23,3,0,1520.0,228.0,91.2,60.8,1824.0,335445,"Beans, Dry, Pinto, 11F-8091 (0% moisture)",4.5,26.3,1.34
1.0,166.0,70.0,Overweight,25.402816083611555,26,3,0,1996.25,299.438,119.775,79.85,2395.502,2648416,"provolone cheese, sliced, smoked",0.0,0.0,27.8
1.0,188.0,123.0,Obesity,34.80081484834767,24,3,0,1778.75,266.812,106.725,71.15,2134.498,327835,"Romaine Lettuce, Region 1, n/a, Yes - Proximates - NFY0101Q8",0.0,0.0,0.31
0.0,171.0,120.0,Extreme Obesity,41.03826818508259,25,3,0,1420.0,213.0,85.2,56.8,1704.0,335300,"Beans, Dry, Pink, 433 (0% moisture)",4.0,20.7,1.6
1.0,179.0,130.0,Extreme Obesity,40.57301582347617,37,2,0,1435.25,215.288,86.115,57.41,1722.302,2003588,"Flour, semolina, coarse and semi-coarse",3.216,11.73125,1.597
0.0,186.0,137.0,Obesity,39.59995375187882,50,2,0,1189.0,178.35,71.34,47.56,1426.8,335800,"Beans, Dry, Black, 11F-8062 (0% moisture)",4.7,24.3,1.29
0.0,153.0,78.0,Normal,33.320517749583495,25,3,0,1816.25,272.438,108.975,72.65,2179.502,2644294,"Beans, great northern, canned, sodium added, drained and rinsed",0.0,7.03125,1.266
0.0,184.0,86.0,Overweight,25.401701323251416,29,3,0,1570.25,235.538,94.215,62.81,1884.302,335270,"Beans, Dry, Pink, 399 (0% moisture)",4.0,20.6,1.7
0.0,177.0,81.0,Overweight,25.854639471416256,24,2,0,1827.5,274.125,109.65,73.1,2193.0,327177,"Cantaloupe, Raw, Pass 2, Region 3, n/a, Yes, Proximates - NFY010DAX",0.0,0.0,0.01
1.0,145.0,78.0,Obesity,37.098692033293695,20,2,1,1237.75,212.738,85.095,56.73,1701.902,2514328,"buckwheat, whole grain",0.0,0.0,3.21
1.0,170.0,81.0,Overweight,28.027681660899656,21,3,0,1613.75,242.062,96.825,64.55,1936.498,2258588,"Peppers, bell, green, raw",0.9419,0.715,0.1063
1.0,181.0,141.0,Extreme Obesity,43.03897927413693,33,3,0,1441.25,216.188,86.475,57.65,1729.502,335814,"Beans, Dry, Black, 11F-8015 (0% moisture)",4.6,24.0,1.46
1.0,165.0,155.0,Extreme Obesity,56.932966023875125,22,2,2,1777.5,344.391,137.756,91.838,2755.13,330498,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (MI1)",0.0,0.0,8.39
0.0,174.0,65.0,Normal,21.469150482230148,18,3,2,1790.0,346.812,138.725,92.483,2774.495,329990,"Proximates, Greek yogurt, FAGE PLAIN NONFAT (AL1,CA1) - NFY09112Q",0.0,0.0,0.38
0.0,146.0,110.0,Extreme Obesity,51.60442859823608,49,3,0,1189.0,178.35,71.34,47.56,1426.8,335766,"Beans, Dry, Small Red, 439 (0% moisture)",3.9,20.5,1.28
1.0,178.0,85.0,Overweight,26.82742078020452,21,3,0,1553.75,233.062,93.225,62.15,1864.498,335561,"Beans, Dry, Pinto, 368 (0% moisture)",3.7,23.1,1.21
1.0,166.0,61.0,Normal,22.13673973000436,54,2,0,1014.0,152.1,60.84,40.56,1216.8,335563,"Beans, Dry, Pinto, 510 (0% moisture)",4.0,25.6,1.19
1.0,191.0,62.0,Weak,16.995148159315807,24,2,0,1331.5,199.725,79.89,53.26,1597.8,323895,"TDF, Salsa, TOSTITOS CHUNKY, MEDIUM (FL,MO) - NFY090KVU",1.8,0.0,0.0
0.0,177.0,155.0,Extreme Obesity,49.47492738357432,26,3,0,1806.25,270.938,108.375,72.25,2167.502,325400,"Peaches, Raw, Pass 2, Region 3, n/a, Yes, Proximates - NFY010BSN",0.0,0.0,0.16
0.0,183.0,50.0,Extremely Weak,14.930275612887812,28,2,1,1907.5,327.852,131.141,87.427,2622.815,335614,"Beans, Dry, Pinto, 729 (0% moisture)",3.9,23.5,1.02
1.0,151.0,114.0,Extreme Obesity,49.99780711372309,21,2,1,1667.75,286.645,114.658,76.439,2293.163,323697,"Egg, white, raw, frozen, pasteurized",0.0,10.1,0.16
1.0,182.0,98.0,Overweight,29.585798816568044,30,2,0,1890.0,283.5,113.4,75.6,2268.0,2514352,"millet, whole grain",0.0,0.0,4.67
0.0,142.0,159.0,Extreme Obesity,78.85340210275739,29,4,0,1930.0,289.5,115.8,77.2,2316.0,336003,"Beans, Dry, Great Northern, 501 (0% moisture)",4.4,24.8,1.04
0.0,188.0,90.0,Overweight,25.46401086464464,41,4,0,1320.25,198.038,79.215,52.81,1584.302,336038,"Beans, Dry, Great Northern, 680 (0% moisture)",4.3,25.2,1.3
1.0,161.0,89.0,Obesity,34.33509509663978,23,3,2,1720.0,333.25,133.3,88.867,2666.003,332715,"Olives, Green Manzanilla, Store Brand, Great Value - NE, NC",0.0,0.0,11.5
1.0,153.0,70.0,Overweight,29.903028749626213,40,3,0,1306.5,195.975,78.39,52.26,1567.8,326327,"Carrots, whole, unprepared - Proximates - NF99143A",0.0,0.0,0.35
1.0,140.0,143.0,Extreme Obesity,72.9591836734694,42,3,0,1569.0,235.35,94.14,62.76,1882.8,334194,"Fish, tuna, light, canned in water, drained solids",0.0,19.0,0.94
1.0,169.0,141.0,Extreme Obesity,49.368019327054384,23,3,4,1673.75,397.516,159.006,106.004,3180.124,335822,"Beans, Dry, Black, 244 (0% moisture)",4.2,24.9,1.6
0.0,162.0,159.0,Extreme Obesity,60.58527663465934,30,4,0,1657.75,248.662,99.465,66.31,1989.298,324397,"TDF, Pickles, kosher dill, spears, VLASIC (AL,CA1) - NFY120HM0",0.9,0.0,0.0
1.0,183.0,147.0,Extreme Obesity,43.89501030189017,28,4,0,1823.75,273.562,109.425,72.95,2188.498,335721,"Beans, Dry, Small Red, 731 (0% moisture)",4.0,22.3,1.63
0.0,162.0,58.0,Normal,22.10028959000152,23,2,0,1758.75,263.812,105.525,70.35,2110.498,327069,"Cantaloupe, raw, Region 3, n/a, Yes - Proximates,  NF0009H6, NF0009I0",0.0,0.0,0.18
0.0,172.0,109.0,Obesity,36.84424012979989,22,3,0,1555.0,233.25,93.3,62.2,1866.0,335417,"Beans, Dry, Navy, 308 (0% moisture)",4.3,24.5,1.44
0.0,150.0,119.0,Extreme Obesity,52.888888888888886,27,2,1,1294.0,222.406,88.962,59.308,1779.244,332241,"Proximates, Sauce, pasta, HUNTS original, canned spaghetti sauce (NC1) - NFY0904ZF",0.0,0.0,0.63
0.0,169.0,145.0,Extreme Obesity,50.76853051363749,22,4,4,1718.75,408.203,163.281,108.854,3265.622,335645,"Beans, Dry, Pinto, 621 (0% moisture)",4.1,25.2,1.35
0.0,184.0,132.0,Obesity,38.98865784499055,21,2,0,1172.75,175.912,70.365,46.91,1407.298,336038,"Beans, Dry, Great Northern, 680 (0% moisture)",4.3,25.2,1.3
1.0,159.0,104.0,Extreme Obesity,41.13761322732486,20,4,2,1551.5,300.603,120.241,80.161,2404.825,335533,"Beans, Dry, Pinto, 366 (0% moisture)",4.0,23.7,1.52
1.0,163.0,131.0,Extreme Obesity,49.30558169295043,26,3,1,1726.25,296.699,118.68,79.12,2373.596,335274,"Beans, Dry, Pink, 478 (0% moisture)",3.7,24.5,0.96
1.0,156.0,137.0,Extreme Obesity,56.29520052596976,25,3,0,1364.0,204.6,81.84,54.56,1636.8,335335,"Beans, Dry, Navy, 261 (0% moisture)",4.3,22.8,1.59
0.0,157.0,52.0,Normal,21.096190514828187,25,3,0,1398.75,209.812,83.925,55.95,1678.498,327109,"Cantaloupe, raw, Region 4, n/a, Yes - Proximates,  NF0009I5, NF0009IS",0.0,0.0,0.23
1.0,147.0,84.0,Obesity,38.87269193391643,46,3,0,1545.25,231.788,92.715,61.81,1854.302,330571,"Total Fat, Ground turkey, 93% lean, 7% fat, raw (NC1)",0.0,0.0,10.1
1.0,141.0,86.0,Extreme Obesity,43.25738141944571,22,3,0,1457.5,218.625,87.45,58.3,1749.0,327912,"Romaine Lettuce, Region 4, n/a, Yes - Fiber - NFY0101TC",2.0,0.0,0.0
1.0,173.0,139.0,Extreme Obesity,46.44324902268703,34,2,0,1399.0,209.85,83.94,55.96,1678.8,333961,Tuna; chunk light; canned in water; drained solids,0.0,0.0,0.9
1.0,154.0,145.0,Extreme Obesity,61.14015854275595,23,2,0,1202.75,180.412,72.165,48.11,1443.298,328056,"Proximates, Cheddar cheese, sliced, storebrand, KROGER (IN,MI) - NFY120DDA",0.0,0.0,34.6
1.0,168.0,148.0,Extreme Obesity,52.437641723356016,25,3,0,1858.75,278.812,111.525,74.35,2230.498,334872,"Proximates, Beef, Tenderloin Roast, lean only, cooked, animal 18, select",0.0,28.9,5.1
1.0,168.0,50.0,Weak,17.71541950113379,22,3,1,1229.0,211.234,84.494,56.329,1689.873,335811,"Beans, Dry, Black, 11F-8135 (0% moisture)",4.5,25.1,1.06
1.0,145.0,130.0,Extreme Obesity,61.83115338882283,19,3,0,1791.25,268.688,107.475,71.65,2149.502,2004836,"TOMATO JUICE, SHELF STABLE, FROM CONCENTRATE, WITH ADDED INGREDIENTS",0.0,0.0,0.26
1.0,152.0,103.0,Extreme Obesity,44.58102493074792,22,3,0,1888.75,283.312,113.325,75.55,2266.498,2646174,"Beef, chuck, roast, boneless, choice, raw",0.0,18.4,17.8
0.0,187.0,121.0,Obesity,34.60207612456747,23,3,0,1633.75,245.062,98.025,65.35,1960.498,329370,"Cheese, mozzarella, low moisture, part-skim",0.0,23.7,20.4
0.0,163.0,57.0,Extremely Weak,21.453573713726524,19,3,1,2066.25,355.137,142.055,94.703,2841.095,335917,"Beans, Dry, Small White, 272 (0% moisture)",4.4,26.3,1.48
1.0,178.0,83.0,Overweight,26.19618735008206,22,4,3,1410.25,304.085,121.634,81.089,2432.677,2004065,"flour, spelt, whole grain",10.48,0.0,0.0
0.0,187.0,94.0,Overweight,26.88095170007721,21,4,4,1652.5,392.469,156.988,104.658,3139.75,325105,"Proximates, American cheese, pasteurized process, KRAFT DELI DELUXE - NFY090HKO",0.0,0.0,30.8
0.0,179.0,114.0,Obesity,35.57941387597141,23,3,0,1828.75,274.312,109.725,73.15,2194.498,332131,"Proximates, Sauce, pasta, PREGO 100% Natural Italian, Traditional, bottled spaghetti sauce (CO2) - NFY0904W3",0.0,0.0,1.71
1.0,190.0,80.0,Normal,22.1606648199446,28,4,0,1765.0,264.75,105.9,70.6,2118.0,2685577,"Eggplant, raw",2.448,0.851875,0.12
1.0,172.0,75.0,Overweight,25.351541373715524,22,3,1,1307.75,224.77,89.908,59.939,1798.163,334212,"Proximates, Sugar, Granulated, White, Name brand (CO2, CT1, IN1) - NFY040XDX",0.0,0.0,0.19
1.0,188.0,57.0,Weak,16.127206880941603,23,3,0,1933.75,290.062,116.025,77.35,2320.498,335622,"Beans, Dry, Pinto, 647 (0% moisture)",3.8,21.5,1.16
